date,location,state,category_de,description,source
2016-04-22,Regensburg,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-22,Bernau,Brandenburg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage der Partei Die Linke geht hervor, dass die Polizei wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/093/1809324.pdf
2016-04-22,Eisenhüttenstadt,Brandenburg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Störung des öffentlichen Friedens durch Androhung von Straftaten ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-22,Chemnitz,Sachsen,Tätlicher Übergriff/Körperverletzung,"Mitarbeiter eines Sicherheitsdienstes verdächtigten am Abend einen Geflüchteten aus Tunesien, in einem Geschäft in der Innenstadt gestohlen zu haben. Daraufhin zwangen die Sicherheitsmitarbeiter ihn, sich bis auf die Unterwäsche auszuziehen. Als sie nicht fündig wurden, forderte der Betroffene eine Entschuldigung. Daraufhin sollen die Sicherheitsleute ihn geschlagen haben. Die Polizei schließt einen rassistischen Hintergrund nicht aus. Der Staatsschutz hat die Ermittlungen wegen gefährlicher Körperverletzung übernommen.",http://www.radiochemnitz.de/nachrichten/lokalnachrichten/sicherheitsleute-sollen-asylbewerber-geschlagen-haben-1219177/
2016-04-22,Görlitz,Sachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Verwendens von Kennzeichen verfassungswidriger Organisationen an einer Asylunterkunft ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-22,Freital,Sachsen,Verdachtsfall,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung ermittelt, diesen Fall jedoch nicht dem Phänomenbereich der ""politisch motivierten Kriminalität - rechts"" (PMK-rechts) zuordnet.  
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-22,Leipzig,Sachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-22,Dahlen,Sachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Bedrohung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-22,Halle (Saale),Sachsen-Anhalt,Tätlicher Übergriff/Körperverletzung,"Ein 8-jähriges Mädchen, das mit seiner Familie aus Syrien nach Deutschland geflohen war, wurde am Abend auf einem Schulhof von einem Unbekannten angegriffen. Laut Polizei kam der Mann mit einem Motorroller angefahren, hielt an und schlug das Kind mit einer Bierflasche. Das Mädchen musste ambulant behandelt werden.",http://dubisthalle.de/polizeibericht-vom-23-04-2016
2016-04-23,Rellingen,Schleswig-Holstein,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage der Partei Die Linke geht hervor, dass die Polizei wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/093/1809324.pdf
2016-04-23,Rinteln,Niedersachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Bedrohung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-23,Lingen,Niedersachsen,Sonstige Angriffe,"Unbekannte haben eine neuen, noch nicht bezogene Asylunterkunft mit Farbe beschmiert.",http://www.noz.de/lokales/lingen/artikel/703589/unbewohntes-fluchtlingsheim-in-lingen-mit-farbe-beschmiert
2016-04-23,Dortmund,Nordrhein-Westfalen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage der Partei Die Linke geht hervor, dass die Polizei wegen Sachbeschädigung an einer Asylunterkunft ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/093/1809324.pdf
2016-04-23,Lampertheim,Hessen,Tätlicher Übergriff/Körperverletzung,"Laut Polizei drangen drei Männer und eine Frau am späten Abend über eine Balkontür in die Gemeinschaftsküche einer Asylunterkunft ein. Dort trafen sie auf einen Bewohner, den sie mit einem Messer bedrohten und leicht verletzten. Außerdem zerstörten die Angreifer Teile des Inventars, bevor sie flüchteten.","http://www.fr-online.de/rhein-main/bewohner-einer-fluechtlingsunterkunft-mit-messer-bedroht,1472796,34143532.html"
2016-04-23,Urmitz,Rheinland-Pfalz,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen einer Beleidigung ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/093/1809324.pdf
2016-04-23,Seck,Rheinland-Pfalz,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-23,Trier,Rheinland-Pfalz,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen gefährlicher Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-23,Ostfildern,Baden-Württemberg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage der Partei Die Linke geht hervor, dass die Polizei wegen Sachbeschädigung an einer Asylunterkunft ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/093/1809324.pdf
2016-04-23,Ludwigsburg,Baden-Württemberg,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen gefährlicher Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-23,Wismar,Mecklenburg-Vorpommern,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen gefährlicher Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-23,Pirna,Sachsen,Brandanschlag,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage mit dem Titel “Übergriffe auf Flüchtlingsunterkünfte” geht hervor, dass die zuständige Polizeidirektion wegen schwerer Brandstiftung an einer Asylunterkunft ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/102/1810213.pdf
2016-04-24,Braunschweig,Niedersachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Verwendens von Kennzeichen verfassungswidriger Organisationen an einer Asylunterkunft ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-24,Emsbüren,Niedersachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen öffentlicher Aufforderung zu Straftaten ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-24,Frankfurt am Main,Hessen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-24,Fulda,Hessen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-24,Konstanz,Baden-Württemberg,Verdachtsfall,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen öffentlicher Aufforderung zu Straftaten ermittelt, diesen Fall jedoch nicht dem Phänomenbereich der ""politisch motivierten Kriminalität - rechts"" (PMK-rechts) zuordnet. 
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-24,Eichstätt,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Bedrohung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-24,"Marzahn, Berlin",Berlin,Sonstige Angriffe,"Unbekannte haben in der Nacht mit Steinen auf eine Asylunterkunft, wobei ein Stein ein Fenster durchschlug. In dem betroffenen Zimmer wohnen vier Personen, die jedoch nicht verletzt wurden. Ein Betroffener und und weitere Zeugen vernahmen rassistische Rufe.","http://www.rbb-online.de/politik/beitrag/2016/04/stein-in-fenster-fluechtlingsunterkunft-marzahn-geworfen.html
http://www.hakan-tas.de/uploads/media/S18-10313.pdf"
2016-04-24,Rathenow,Brandenburg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-24,Neustadt,Brandenburg,Brandanschlag,"Unbekannte haben in der Nacht versucht, die Eingangstür eines Hauses anzuzünden, in dem auch geflüchtete Familien leben. Offenbar war es nur einem Zufall zu verdanken, dass gerade der Sicherheitsdienst seine Runde drehte und ein Wachmann beherzt einschritt und somit womöglich Schlimmeres verhinderte. Der Brand dürfte nach ersten Erkenntnissen spontan gelegt worden sein, da es sich bei dem Papier vor allem auch um wohl gerade erst verteilte Werbeprospekte und Anzeigenblätter handelte. „Der Ort wurde kriminaltechnisch untersucht. Dabei ließen sich keine Brandbeschleuniger feststellen“, erklärte eine Polizeisprecherin.",http://www.maz-online.de/Lokales/Prignitz/Neustadt-Brandstiftung-an-Fluechtlingshaus
2016-04-24,Eisenach,Thüringen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-25,Hamburg,Hamburg,Verdachtsfall,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung ermittelt, diesen Fall jedoch nicht dem Phänomenbereich der ""politisch motivierten Kriminalität - rechts"" (PMK-rechts) zuordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-25,Ostfildern,Baden-Württemberg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-25,Eggenfelden,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-25,Berlin,Berlin,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion in drei Fällen wegen Volksverhetzung ermittelt und diese als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-25,Berlin,Berlin,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion in drei Fällen wegen Volksverhetzung ermittelt und diese als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-25,Berlin,Berlin,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion in drei Fällen wegen Volksverhetzung ermittelt und diese als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-25,Artern/Unstrut,Thüringen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage der Partei Die Linke geht hervor, dass die Polizei wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/093/1809324.pdf
2016-04-25,Saalfeld,Thüringen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Beleidigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-04-26,Bad Segeberg,Schleswig-Holstein,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen einer Nötigung ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/093/1809324.pdf
2016-04-26,"Aldekerk, Kerken",Nordrhein-Westfalen,Brandanschlag,"In einer als Asylunterkunft genutzten Gaststätte brannte in der Nacht ein Teppich. Noch vor Eintreffen der Feuerwehr konnten Bewohner der Unterkunft den Brand mit einem Feuerlöscher bekämpfen. Zwei 31- und 32-jährige Bewohner und ein vierjähriges Kind wurden mit Verdacht auf leichte Rauchgasvergiftungen ins Krankenhaus gebracht. Als tatverdächtig gelten laut Polizei ein 24-jähriger Mann und eine 36-jährige Frau aus Kerken, die am Einsatzort angetroffen wurden und bei einer ersten Befragung widersprüchliche Angaben machten. Beide waren betrunken und sollen die Polizisten während der Befragung beleidigt haben.",http://www.rp-online.de/nrw/staedte/geldern/drei-verletzte-bei-brand-in-fluechtlingsheim-aid-1.5933367
